"subject","item","target_response","sentence_type","seen_in_training","data_source","mask_added_tokens","stop_at","response","log.RT","correct","voice","model_id","linear","mean_cossim_to_targets","f.score.pre.training","seen_in_training.n","target_response.n","data_source.n","voice.n","linear.n","RT"
"296","17","Subject target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","18","Subject target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","19","Subject target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","20","Subject target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","21","Subject target","perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
"296","22","Subject target","raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
"296","23","Subject target","cleft subject perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
"296","24","Subject target","neg perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
"296","25","Subject target","cleft subject raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
"296","26","Subject target","perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","27","Subject target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","28","Subject target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","29","Subject target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","30","Subject target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.0946745562130177,0.5,-0.5,-0.5,-0.5,0.5,NA
"296","31","Subject target","perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
"296","32","Subject target","raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
"296","33","Subject target","cleft subject perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-04_22-46-56.258316-b","Non-linear",0.00786960549238653,0.342657342657343,0.5,-0.5,-0.5,0.5,0.5,NA
