"subject","item","target_response","adverb","seen_in_training","data_source","response","log.RT","correct","voice","mask_added_tokens","stop_at","linear","seen_in_training.n","target_response.n","data_source.n","voice.n","linear.n"
"190","77","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","77","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","78","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","78","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","78","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","78","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","79","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","79","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","79","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","79","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","80","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","80","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","80","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","80","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","81","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","81","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","81","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","81","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","82","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","82","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","82","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","82","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","83","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","83","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","83","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","83","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","84","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","84","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","84","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","84","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","85","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","85","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","85","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","85","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","86","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","86","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","86","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","86","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","87","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","87","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","87","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","87","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","88","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","88","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","88","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","88","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","89","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","89","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","89","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","89","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","90","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","90","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","90","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","90","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","91","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","91","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","91","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","91","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","92","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","92","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","92","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","92","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","93","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","93","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","93","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","93","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","94","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","94","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","94","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","94","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","95","Object target","always","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","95","Object target","often","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","95","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","95","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,0.5,0.5
"190","96","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","96","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","96","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","96","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","97","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","97","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","97","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","97","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","98","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","98","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","98","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","98","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","99","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","99","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","99","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","99","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","100","Object target","always","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","100","Object target","often","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","100","Object target","typically","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","100","Object target","usually","Seen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,0.5,-0.5,-0.5,0.5
"190","101","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","101","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","101","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","101","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","102","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","102","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","102","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","102","Object target","usually","Unseen","BERT","[subj]",NA,FALSE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","103","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","103","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","103","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","103","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","104","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","104","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","104","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","104","Object target","usually","Unseen","BERT","[subj]",NA,FALSE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","105","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","105","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","105","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","105","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"190","106","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","106","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","106","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","106","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","107","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","107","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","107","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","107","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","108","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","108","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","108","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","108","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","109","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"190","109","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
